pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
1402,35,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2377/,未指定非公開,米海軍横須賀基地Ｃ１建物（旧横須賀鎮守府庁舎）,,神奈川県横須賀市,35.284689982723066,139.66578978933023,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_6b428adaa7bb2a8a8ab260ee094edf7c5a613f96.jpeg
1403,35,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2378/,未指定非公開,米海軍横須賀基地Ｃ２建物（旧横須賀鎮守府会議所・横須賀海軍艦船部庁舎）,,神奈川県横須賀市,35.284689982723066,139.66578978933023,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4120c405a2af4e0d7b9f7db68bdb6781d76326d5.jpeg
1404,35,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2379/,未指定非公開,米海軍横須賀基地Ｂ39建物（旧横須賀海軍工廠庁舎）,,神奈川県横須賀市,35.284689982723066,139.66578978933023,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_8e6834673c5cd244c54d63b79e3fe0e328b57325.jpeg
1405,35,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2380/,未指定限定見学会等あり,海上自衛隊横須賀地方総監部田戸台分庁舎（旧横須賀鎮守府司令長官官舎）,,神奈川県横須賀市,35.26930310000001,139.67586389999997,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bb701490482990a6573b39ce52294356ed27da5d.jpeg
1406,35,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2381/,未指定,逸見波止場衛門,,神奈川県横須賀市,35.28427620000003,139.65738780000004,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0708229f7090b6bccb2711fce5558096f4f6b48a.jpeg
1407,35,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2382/,国史跡,猿島砲台跡(東京湾要塞跡),,神奈川県横須賀市,35.287450900000046,139.69506380000007,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_20b1e3ad37bac0ee12a5f85769fdb0c7fefa3fee.jpeg
1408,35,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2383/,国史跡限定見学会等あり,千代ヶ崎砲台跡(東京湾要塞跡),,神奈川県横須賀市,35.2305684,139.7227181,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7088a0042f7389e84baabe989d8fbe4cc54035aa.jpeg
1409,35,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2384/,未指定,観音崎砲台跡(観音崎地区),,神奈川県横須賀市,35.25803494327117,139.7415262163055,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a85cbcb2448b90211ac2e6f2208746fa1809bfac.jpeg
1410,35,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2385/,未指定,三軒家砲台跡(観音崎地区),,神奈川県横須賀市,35.25934025838379,139.73835804231703,17,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/623f82cac236c3f8fd8d6c52acd09261214371d0.jpeg
1411,35,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2386/,未指定ガイドツアーのみ見学可,走水低砲台跡（走水地区）,,神奈川県横須賀市,35.26532504777806,139.73176014947353,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_02b3e94def0a7bfef3027940b8320b81338b13a3.jpeg
1412,35,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2387/,県有形,兵舎(東京湾第三海堡構造物),,神奈川県横須賀市,35.27661218189491,139.68293522817225,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bacbe3b077deab7f89558c5c08c8a12c7726a774.jpeg
1413,35,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2388/,県有形毎月第一日曜日と行事開催日のみ公開,観測所(東京湾第三海堡構造物),,神奈川県横須賀市,35.313812839267264,139.64729392986294,18,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/d620efd6cfae40289c987816602c26e50c33a8e7.jpeg
1414,35,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2389/,県有形毎月第一日曜日と行事開催日のみ公開,探照灯(東京湾第三海堡構造物),,神奈川県横須賀市,35.313812839267264,139.64729392986294,18,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/ef18195ea8444c1fff25c862583f6647b3ae0eb7.jpeg
1415,35,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2390/,県有形毎月第一日曜日と行事開催日のみ公開,砲側庫(東京湾第三海堡構造物),,神奈川県横須賀市,35.313812839267264,139.64729392986294,18,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/c3d45de933dd9dfd27bb9e8d9c07a007e1bb935b.jpeg
1416,35,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2391/,未指定,「ヨコスカ製銕所」「ヨコスカ造舩所」刻印れんが,,神奈川県横須賀市,35.274531400000015,139.67361289999997,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_22d26b7b28f0652ea05842453543780f31655840.jpeg
1417,35,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2392/,国重文,スチームハンマー（旧横須賀製鉄所設置）1865年オランダ製　0.5トン片持型・３トン門型,,神奈川県横須賀市,35.28468269999999,139.656025,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7ca0174f9e7b9022b1b86969f2ad659fca0fff73.jpeg
1418,35,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2393/,未指定非公開,米海軍横須賀基地　ドライドック１～６号　（旧横須賀製鉄所・造船所・海軍工廠第一～第六号船渠）,,神奈川県横須賀市,35.284689982723066,139.66578978933023,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4141a08e88ffed4d8faa91afb9c4c97c44ac9f38.jpeg
1419,35,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2394/,市有形,近代造船所建築図面資料230点,,神奈川県横須賀市,35.274531400000015,139.67361289999997,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a0bc8d391b525adf582749e4812f5c4e2d21c216.jpeg
1420,35,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2395/,国登録限定見学会等あり,走水水源地　煉瓦造貯水池・鉄筋コンクリート造浄水池,,神奈川県横須賀市,35.262590200000005,139.72285350000004,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_646fb4190069381321407cd472797a25e7b8eb77.jpeg
1421,35,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2396/,国登録限定見学会等あり,逸見浄水場　緩速ろ過池調整室４棟・配水池入口２棟・ヴェンチュリーメーター室１棟,,神奈川県横須賀市,35.27804680055391,139.6477334949575,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e5d39ebd8853ac36817b9810aa5a15afe07eb9ee.jpeg
1422,35,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2397/,未指定,七釜トンネル,,神奈川県横須賀市,35.293038294133254,139.63698385952455,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5b153df5cbb140c7a19e320c5a2a3135dede18ce.jpeg
1423,35,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2398/,未指定,横須賀港周辺の絵図,,神奈川県横須賀市,35.274531400000015,139.67361289999997,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_80b91e15697deaaaf3d298f1e80a54b656e78dcd.jpeg
1424,35,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2399/,未指定,記念艦三笠（海上自衛隊横須賀地方総監部　旧三笠艦保存所）,,神奈川県横須賀市,35.28514699999999,139.674364,17,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/0f8e6b7ae0f264619a047a42e5b55d3ace16d12c.jpeg
1425,35,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2400/,国重要文化財,旧呉鎮守府司令長官官舎,,広島県呉市,34.240322000000006,132.563938,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_521ed5a6f713e2c5f5cd98261f3bd462821ade08.jpeg
1426,35,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2401/,国登録有形文化財,呉市入船山記念館休憩所（旧東郷家住宅離れ）,,広島県呉市,34.240322000000006,132.563938,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_22429b3d00dfb1ed6c3b6a3b2de7277f0b98e737.jpeg
1427,35,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2402/,未指定日曜日のみ公開（要事前予約）,海上自衛隊呉地方総監部第一庁舎（旧呉鎮守府庁舎）、地区内のれんが建物群及び呉鎮守府地下施設群,,広島県呉市,34.236950000000036,132.56005800000003,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_f2777c565cd01b03abed1c6dcf099fc57c5d7cde.jpeg
1428,35,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2403/,国登録有形文化財,呉市水道局二河水源地取入口,,広島県呉市,34.26736807201788,132.55805815400856,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_3113b039a5be01eaf65969c8896f99b13a752c23.jpeg
