pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
2730,58,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3723/,国重文（建造物）,旧青木家那須別邸,きゅうあおきけなすべってい,栃木県那須塩原市,37.0088750792695,139.96226190183108,13,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b764099763944c2b2a8c575acfc61d35b28e680b.jpeg
2731,58,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3724/,県有形（建造物）,大山別邸,,栃木県那須塩原市,36.8805854037199,139.98442767713016,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c35c91e0e984c08f50143a77013f74b304f965bd.jpeg
2732,58,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3725/,未指定,松方別邸,,栃木県那須塩原市,36.92759399675866,139.93468747451175,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c5d1338c19421ce3e706fb340bdcd12c9bef1fa8.jpeg
2733,58,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3726/,県有形（建造物）,山縣有朋記念館,,栃木県矢板市,36.88837540800036,139.87399240399782,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_668102bce1538dadee360cef6d40fd3515da4f13.jpeg
2734,58,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3727/,県有形（建造物）,旧塩原御用邸新御座所,,栃木県那須塩原市,36.96719722353612,139.833066938397,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_2670f607c44cdbe361bc4d23e4aaa7ba8af8b205.jpeg
2735,58,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3728/,県史跡,乃木希典那須野旧宅,,栃木県那須塩原市,36.888700367163096,140.003716536743,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_d16242ae9d2bfe121402717deb44067327803051.jpeg
2736,58,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3729/,市史跡,矢板武旧宅,,栃木県矢板市,36.80895915812721,139.92366096535477,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5c12dc7c607d4cf330dfcb5aec7dc04f72d37697.jpeg
2737,58,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3730/,未指定,山田農場事務所跡（山田資料館）,,栃木県那須町,37.022310545637744,140.11976937472537,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_94953e1b5a290b123746d24f00a922c8d3b36723.jpeg
2738,58,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3731/,市史跡,三島農場事務所跡（那須野が原博物館）,,栃木県那須塩原市,36.90021894744867,139.96739317309107,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_114444ee06e23cd8865f9029425377b626ff3630.jpeg
2739,58,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3732/,市有形、ほか,那須野が原博物館収蔵資料,,栃木県那須塩原市,36.90021894744867,139.96739317309107,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_fb2e2c7c3db3f01e73dbc67caaa071a3c2885450.jpeg
2740,58,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3733/,未指定,山縣農場,,栃木県矢板市,36.888357444287244,139.87746081708656,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_509b35a546054d06e647e150b136c4f6012921bc.jpeg
