pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
3078,68,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4071/,未指定,空知川露頭炭層,,北海道赤平市,43.54855555555561,142.0688055555555,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_232d0f28b34c0955c8201953eca4de5c45ee82e7.jpeg
3079,68,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4072/,未指定,北炭幌内炭鉱音羽坑,,北海道三笠市,43.221267900000015,141.90854160000004,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_3bc8320de2f2135e7a0c8cbe9ed3719d923272e0.jpeg
3080,68,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4073/,町有形（建造物）／市有形,樺戸集治監本庁舎（月形樺戸博物館）／空知集治監典獄官舎レンガ煙突,,北海道三笠市北海道月形町,43.3386441,141.66912200000002,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_6b61c1b86e1dc265960a1759732c1c9e59861ec6.jpeg
3081,68,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4074/,道天然記念物（地質鉱物）,夕張の石炭大露頭「夕張24尺層」,,北海道夕張市,43.06839199999994,141.98912100000007,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c42b026f802e893068de773eb42281979b9f2eac.jpeg
3082,68,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4075/,国有形（建造物）,小林酒造建造物群,こばやししゅぞうけんぞうぶつぐん,北海道栗山町,43.06166340000002,141.7700367,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_49ec2ed3172f451766a4ee8e89ffcde37131f724.jpeg
3083,68,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4076/,国有形（建造物）,旧北炭夕張炭鉱天竜坑,きゅうほくたんゆうばりたんこうてんりゅうこう,北海道夕張市,43.066228300000006,141.9878026,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_93008a85f900c78ea5565e0421db284a42d3fff5.jpeg
3084,68,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4077/,未指定,炭鉱の記憶マネジメントセンター石蔵,,北海道岩見沢市,43.20405019999998,141.76149250000003,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0f0208cff333a6e0b5fbd5cdb8733d4226e96c96.jpeg
3085,68,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4078/,国有形（建造物）ほか,旧北炭鹿ノ谷倶楽部（夕張鹿鳴館）,ゆうばりろくめいかん（ほくたんしかのたにくらぶ）,北海道夕張市,43.03703000000003,141.96027230000004,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_9415f30e377614f5cfee3a6b878847c3e9bb0fdc.jpeg
3086,68,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4079/,近代化産業遺産,幌内変電所,,北海道三笠市,43.220614999999995,141.91024489999995,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_086c5c2443495d24e8657eb1ad067bea2b7ff6f1.jpeg
3087,68,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4080/,近代化産業遺産ほか,北炭幾春別炭鉱錦立坑櫓,,北海道三笠市,43.260662400000015,141.96749169999998,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4108baf877fcb093b23822feee546af16a8a56f8.jpeg
