pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
3953,89,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4920/,市指定（有形民俗）,越後アンギン及び関係資料,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4bec0f912db856df6a9c4956468df1cbb917602c.jpeg
3954,89,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4921/,市登録（無形民俗）,越後アンギン製作技術,えちごあんぎんせいさくぎじゅつ,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_d31ad4f97b20b592bd7ffc78adabdf83d556c6bf.jpeg
3955,89,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4922/,市指定（考古資料）,馬場上遺跡出土品,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_6218f2c7875bb02b449591c22a462f4364fa29e3.jpeg
3956,89,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4923/,国重文（有形民俗）,越後縮の紡織用具及び関連資料,えちごちぢみのぼうしょくようぐおよびかんれんしりょう,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bcf6d9a1025b15bc018d3c6867b7f24463ad9d0e.jpeg
3957,89,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4924/,県指定（有形民俗）,越後縮幡,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_ae4df2e807e5e2978d3e589beb7bed8f9345e975.jpeg
3958,89,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4925/,市指定（工芸品）,越後縮裂見本帳,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_cd6351e413740cbf23ad3a9a2651b117653bb6be.jpeg
3959,89,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4926/,市指定（歴史資料）,縮問屋加賀屋蕪木家資料,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e2bc3205bba1933376e58bfda8cc0dbcddb72e41.jpeg
3960,89,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4927/,市指定（工芸品）,宮本茂十郎手織の透綾（絹縮)裂地,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_08b9837e5614d26b431880eb895fce6b8869bcd8.jpeg
3961,89,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4928/,市指定（工芸品）,十日町織物歴代標本帳,,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c79cb7d744d9732c8432dba2e698fb2d77c5dbed.jpeg
3962,89,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4929/,国重文（有形民俗）,十日町の積雪期用具,とおかまちのせきせつきようぐ,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_8df1f5ff82760e33f88f8de75bf703941df86d99.jpeg
3963,89,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4930/,国登録有形（建造物）,星名家住宅雪穴,ほしなけじゅうたくゆきあな,新潟県十日町市,,,,
3964,89,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4931/,未指定（生活文化）,ダイコダテ・芋穴（冬季の食料保存の知恵）,,新潟県十日町市,,,,
3965,89,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4932/,未指定（生活文化）,へぎそば,,新潟県十日町市,,,,
3966,89,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4933/,未指定（生活文化）,ツケナとニーナ,,新潟県十日町市,,,,
3967,89,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4934/,国重文（建造物）,星名家住宅,ほしなけじゅうたく,新潟県十日町市,,,,
3968,89,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4935/,国重文（建造物）,松苧神社本殿,まつおじんじゃほんでん,新潟県十日町市,37.14739810000002,138.6461142,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_656f6cbca059ee19dfa9d79e5f94ac9a7ca2c2c2.jpeg
3969,89,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4936/,県指定（建造物）,神宮寺観音堂・山門,,新潟県十日町市,37.14886299999999,138.758954,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_1d4b539599c5ddb8075d54e64ac2598671b1e439.jpeg
3970,89,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4937/,市指定（建造物）,旧室岡家住宅,,新潟県十日町市,37.13176199999997,138.61359199999998,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_543a142db910ebd1e7b2b0e236ec0ed8cb909025.jpeg
3971,89,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4938/,市指定（建造物）,旧村山家主屋・表門,,新潟県十日町市,37.08719700000002,138.605206,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_f03918d7e976c957a6bad8bdb8c48414412126f7.jpeg
3972,89,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4939/,未指定（生活文化）,雪囲い・雪掘り（家を雪から守る知恵）,,新潟県十日町市,,,,
3973,89,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4940/,未指定（生活文化）,豪雪に耐える建築の技術,,新潟県十日町市,,,,
3974,89,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4941/,市指定（風俗習慣）,婿投げ,,新潟県十日町市,37.0642688,138.5967298,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4b3b82f5cab2c4b905c8fcfe24b2b9a2029e3704.jpeg
3975,89,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4942/,未指定（風俗習慣）,鳥追い,,新潟県十日町市,,,,
3976,89,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4943/,市指定（風俗習慣）,スミぬり,,新潟県十日町市,37.0642688,138.5967298,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c615d56890b151ededa2c9f705765bb05c99aadd.jpeg
3977,89,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4944/,未指定（風俗習慣）,大白倉のバイトウ,,新潟県十日町市,37.223204000000024,138.71384199999997,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a688ac23d820a36708cbbb55f505e7c0d4f934b3.jpeg
3978,89,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4945/,未指定（風俗習慣）,節季市・チンコロ,,新潟県十日町市,37.130790299999994,138.7613586,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e82859826d7a2b521026c68bec9ab753512f8eb2.jpeg
3979,89,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4946/,未指定（風俗習慣）,十日町雪まつり,,新潟県十日町市,,,,
3980,89,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4947/,国名勝・天然記念物,清津峡,きよつきょう,新潟県十日町市,36.960426200000015,138.75724210000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7c7dcd6c1d3a56d78b2bd0e787b7e04ffef55dac.jpeg
3981,89,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4948/,国名勝・天然記念物,田代の七ツ釜,たしろのななつがま,新潟県十日町市,36.9698432,138.7084379,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_760d50cec33540983f1b22fe48c4fb03f9bca48c.jpeg
3982,89,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4949/,市指定（名勝）,中手の黒滝,,新潟県十日町市,37.12128330000004,138.694058,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b1c4ae6f1b400cdbc25fdc5fe85f55393ac43d17.jpeg
3983,89,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4950/,未指定（文化的景観）,棚田,,新潟県十日町市,,,,
3984,89,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4951/,未指定（文化的景観）,美人林,,新潟県十日町市,37.101161600000005,138.6196333,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5592ce2739d69becfec1f86fc79e82f79d5b364b.jpeg
3985,89,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4952/,市指定（天然記念物）,天水山麓のブナ原生林,,新潟県十日町市,37.033760900000026,138.564226,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_2876a8082a3ee8d5d7eeac9da7cd875539b61451.jpeg
3986,89,34,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4953/,未指定（天然記念物）,長安寺のブナ林,,新潟県十日町市,37.18681600000001,138.73867099999998,16,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/6218f2c7875bb02b449591c22a462f4364fa29e3.jpeg
3987,89,35,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4954/,国・市指定（考古資料）,笹山遺跡出土品,ささやまいせきしゅつどひん,新潟県十日町市,37.14092950000003,138.75683050000004,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_30a09c6082bf194832250844ceb52856dd5524be.jpeg
