pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
3410,76,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4391/,国指定史跡,史跡観心寺境内,しせきかんしんじけいだい,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4aa4a806ba157e41440b4da9dd6f70eaeb583722.jpeg
3411,76,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4392/,国指定史跡・国宝・重要文化財・府指定文化財,観心寺の建造物群,かんしんじのけんぞうぶつぐん,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_1f3c79859a0d6b15417f3f81e426a5fc53c927bf.jpeg
3412,76,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4393/,国指定史跡,観心寺子院中院,かんしんじしいんちゅういん,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_ccc1124033729b29a9246514556fb0c2a3821372.jpeg
3413,76,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4394/,国指定史跡,観心寺旧子院槙本院,かんしんじきゅうしいんまきもといん,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5a6070f0d6af6e99fa94e0a6af96a986ddaff0c1.jpeg
3414,76,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4395/,国指定史跡,観心寺旧子院総持院跡,かんしんじきゅうしいんそうじいん,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e16f545ae72310e3f5d69bd719dc10929779e5e7.jpeg
3415,76,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4396/,国宝・重要文化財,観心寺の彫刻群,かんしんじのちょうこくぐん,大阪府河内長野市,34.43738849999998,135.59859919999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5c4f484a83cede536cd7ef0688114796ed56eb98.jpeg
3416,76,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4397/,,大沢街道,,大阪府河内長野市,,,,
3417,76,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4398/,,川上地区等の民家と棚田の景観,,大阪府河内長野市,,,,
3418,76,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4399/,,川上神社,,大阪府河内長野市,34.42724320000003,135.60983099999998,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bcfb9637342d969dfec39c26556797275c8500ad.jpeg
3419,76,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4400/,,鳩原弥勒堂,,大阪府河内長野市,34.42724320000003,135.60983099999998,15,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/045ebca1dbf9a0379496882999812f3d81827261.jpeg
3420,76,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4401/,市指定文化財,鳩原大日寺,,大阪府河内長野市,34.423350100000036,135.60779630000002,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_d594abd2aa41ba4c8213f8743d917ac3b483b303.jpeg
3421,76,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4402/,,太井八幡神社跡,,大阪府河内長野市,34.4142694,135.61724530000004,15,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/e55664045350f26efa63b772b2f6903a66bcdaec.jpeg
3422,76,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4403/,,小深天狗堂,,大阪府河内長野市,34.41270220000001,135.62886990000004,15,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/1e236886e097d1b50145e51ad0b16ec469f8fc62.jpeg
3423,76,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4404/,重要文化財,山本家住宅,やまもとけじゅうたく,大阪府河内長野市,34.409789399999994,135.6304808,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7e69795dda5024200a08ca9ddd45f382d407405e.jpeg
