pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
331,12,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1000/,国名勝及び史跡,三徳山,みとくさん,鳥取県三朝町,35.3859454,133.9635894,13,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_ac03de096d603c3e5b64ad676555ece02305fd94.jpg
332,12,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1002/,国名勝及び史跡地内,三徳山行者道,みとくさんぎょうじゃどう,鳥取県三朝町,35.3859454,133.9635894,13,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_638b6d7348992ff3cda184127b2100e86ddca728.jpg
333,12,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1004/,県有形（建造物）,三仏寺本堂,,鳥取県三朝町,35.39931099999998,133.95572400000006,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_79e2db2ffb976b2b2098a26b4317854d9bca2474.jpg
334,12,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1007/,国重文有形（建造物）,三仏寺文殊堂,さんぶつじもんじゅどう,鳥取県三朝町,35.39931099999998,133.95572400000006,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_2fb7215b45b4f28100e41b211251d68b0d2c4642.jpg
335,12,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1010/,県有形（建造物）,三仏寺鐘楼堂,,鳥取県三朝町,35.39931099999998,133.95572400000006,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_789f49e68d9bcfc4e778b0c19b1cb3e352042b74.jpg
336,12,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1014/,国宝,三仏寺奥院（投入堂）,さんぶつじおくのいん（なげいれどう）,鳥取県三朝町,35.39931099999998,133.95572400000006,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_cd1d65384ed77d049c034b95483412b3ee09c23e.jpg
337,12,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1017/,未指定（民俗）,三徳山火渡り神事,,鳥取県三朝町,35.39931099999998,133.95572400000006,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_b0a9fda7c225d61a9aae67503085dbdbd6d61b46.jpg
338,12,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1021/,未指定（風習）,精進料理と三徳豆腐,,鳥取県三朝町,,,,
339,12,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1024/,未指定,三朝温泉,,鳥取県三朝町,35.41024390000001,133.8927148,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/10/500x343_2ae395417f98b42be3d881be00011165_d723d0b24a3d2535646a98fc2ce715bcbdf0fb67.jpg
340,12,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/1027/,未指定,三徳山参詣道沿いの石造物（三朝温泉）,,鳥取県三朝町,,,,
