pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
102,5,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/522/,国史跡　他,脇袋古墳群(上ノ塚古墳・西塚古墳・中塚古墳),わきぶくろこふんぐん,福井県若狭町,35.46859330000004,135.87306920000003,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_eff847579fe5dbeeb20f95d6fff8043a8abbaf4b.jpg
103,5,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/530/,国史跡　他,天徳寺古墳群(十善の森古墳),てんとくじこふんぐん,福井県若狭町,35.460815,135.84221200000002,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5c95b3d5e16ed0a7d368b3e0bf0944433a00110d.jpg
104,5,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/541/,国史跡　他,日笠古墳群(上船塚古墳・下船塚古墳),ひかさこふんぐん,福井県若狭町,35.47018410000002,135.8142577000001,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5116fad486272871a888aaa37e1e7eb231c3718a.jpg
105,5,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/545/,国史跡　他,岡津製塩遺跡,おこづせいえんいせき,福井県小浜市,35.48164690000001,135.65618159999997,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_357907859ebd138c7c01226bc3164024d31e0b6a.jpg
106,5,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/548/,市史跡,白鬚神社古墳,,福井県小浜市,35.47238527567727,135.80953525966333,18,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/ec6ad33f10e07b61c77a858400d9110e8d3c92cb.jpg
107,5,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/551/,町指定(石造物),道しるべ(日笠),,福井県若狭町,35.47072220000001,135.82273250000003,17,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/cd8e1c4fd75ccda202922498e85a4506719f3335.jpg
108,5,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/553/,町指定(石造物),道しるべ(三宅),,福井県若狭町,35.45933449999998,135.86580830000003,19,https://japan-heritage.bunka.go.jp/ja/datas/images/2022/08/15/031313131cd8745ec87f6b42c7067b5b43938845.jpg
109,5,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/556/,国重伝建,熊川宿,くまがわじゅく,福井県若狭町,35.444854200000016,135.89971609999998,20,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0e2aa301daab61d5ad46f11b2821cb2ee1f5bd59.jpg
110,5,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/559/,国重文(建造物),倉見屋荻野家住宅,くらみやおぎのけじゅうたく,福井県若狭町,35.44436260000004,135.89996329999997,20,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_13acc20c4f3801f31c7a4c5b5f18cdb767d2e084.jpg
111,5,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/563/,町指定(建造物),旧逸見勘兵衛家住宅,,福井県若狭町,35.44292110000003,135.90157699999997,20,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_ec6ad33f10e07b61c77a858400d9110e8d3c92cb.jpg
112,5,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/573/,町指定(建造物),熊川番所,,福井県若狭町,35.44119070000002,135.9045211,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7bf6ea799d97f8fc5fde4a0c1164b6239a17aa16.jpg
113,5,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/576/,未指定(史跡),得法寺,,福井県若狭町,35.4436627,135.89973559999999,20,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_63d0b3edcf5e5c9f16d8988bbe6dd61618740554.jpg
114,5,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/578/,未指定(史跡),白石神社,,福井県若狭町,35.44980820000001,135.90223719999995,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a06e12388dd4f7b59675e1a1c141fdc162af9e95.jpg
115,5,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/580/,未指定（史跡）,御蔵道,,福井県若狭町,35.444254300000054,135.8996939,20,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c9ba878b8133a0b7f2c031e02ec52da334416da5.jpg
116,5,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/582/,未指定（工芸技術）,熊川葛の製作技法,,福井県若狭町,,,,
117,5,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/584/,町指定（名勝）,瓜割の滝,,福井県若狭町,35.45956910000006,135.84257739999998,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_865eeef1f4a169fea1803b61ebfa99ccb9dc89fa.jpg
