pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
2940,64,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3933/,国史跡,鬼城山（鬼ノ城）,きのじょうさん（きのじょう）,岡山県総社市,34.72735339022505,133.75788649332958,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c598ffe0b12cf56cface170a03efaf47e4b6fc74.jpeg
2941,64,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3934/,市重文 （工芸品）,鬼の釜,,岡山県総社市,34.724619178287874,133.7528069429635,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_26db48d4e522b8ee3bc39d8470cbe1764f4725b5.jpeg
2942,64,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3935/,国史跡,楯築遺跡,たてつきいせき,岡山県倉敷市,34.665099822572344,133.82168695390703,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_9636a3cac11ce22d35e9094a75553e27c845bb0d.jpeg
2943,64,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3936/,国重文 （考古資料）,楯築神社の旋帯文石,たてつきじんじゃのせんたいもんせき,岡山県倉敷市,34.66497963859253,133.82124967696177,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/12/14/500x343_2ae395417f98b42be3d881be00011165_9fcaf70bda0ef643c02e076a5638ae8405c70466.jpg
2944,64,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3937/,未指定,矢置岩と矢立の神事,,岡山県岡山市,34.67240565969957,133.84669789131544,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_676d4f9350dcc29be8fd29e5cae480ff31951903.jpeg
2945,64,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3938/,未指定,矢喰宮,,岡山県岡山市,34.693867135060145,133.79796833277067,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_9c43d2391d7ba4f86abfc713b1ca25ac390994b4.jpeg
2946,64,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3939/,未指定,鯉喰神社 （鯉喰神社遺跡）,,岡山県倉敷市,34.66920643402766,133.81600269787077,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a5d83a11cc1fd1f1123b4ea2120796b8b4e1b4c9.jpeg
2947,64,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3940/,未指定,血吸川,,岡山県岡山市岡山県総社市,34.71338686572966,133.78185942551727,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5d2985de0817149f7bdea1c0b90a53335b1e91e9.jpeg
2948,64,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3941/,未指定,吉備津宮勧進帳,,岡山県岡山市,34.66958383980728,133.93215181368487,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_426d21a7a607ba6895930a1faf4ed585f7ef17b0.jpeg
2949,64,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3942/,未指定,備中国大吉備津宮略記,,岡山県岡山市,34.6630675059477,133.93369140165942,18,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_43a3cd2f9f0ab7aacca5c0b4d0b1b1714f2fad82.jpeg
