pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
2318,49,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3249/,国重伝建,倉敷川畔伝統的建造物群保存地区,,岡山県倉敷市,34.5957392,133.7717651,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b1b39c078a205c9a8a590f6a775a484b13cf0586.jpeg
2319,49,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3250/,国重文（建造物）,旧大原家住宅,,岡山県倉敷市,34.5965498,133.7709082,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_3ed75470a986a8b15b80e7ef42e7f91a179eb705.jpeg
2320,49,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3251/,国重文（建造物）,大橋家住宅,,岡山県倉敷市,34.5970495,133.7683437,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_fd8c510b179e8fc170bccefdb099066cd9403cc2.jpeg
2321,49,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3252/,国重文（建造物）,井上家住宅,,岡山県倉敷市,,,,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e0287b62ef79e798abe1173565259f5b60df608b.jpeg
2322,49,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3253/,市重文（建造物）、国登録,楠戸家住宅,,岡山県倉敷市,34.5974863,133.7758543,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_234eac2a010f8e188beae4d1f8cde761c314843a.jpeg
2323,49,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3254/,未指定,大原美術館,,岡山県倉敷市,34.5961008,133.7706557,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7b1729c9d63f6efcfc99cb656fef6b10489cccba.jpeg
2324,49,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3255/,国登録,旧中国銀行倉敷本町出張所,,岡山県倉敷市,34.5967931,133.7714404,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_71565dca8852b0750695b2819cd1747cedd9e2c6.jpeg
2325,49,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3256/,未指定,有隣荘,,岡山県倉敷市,34.5965328,133.7710959,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_73c04a3eb33e0f9842e35a78fd815708dd5c4e61.jpeg
2326,49,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3257/,市指定,倉敷館,,岡山県倉敷市,,,,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_65f353c92688683b6341268df1deac077a5d3a93.jpeg
2327,49,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3258/,未指定,倉敷考古館,,岡山県倉敷市,34.59606,133.771889,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_75e66e6a2ec557ee423ce90c6018bdf09de82bd3.jpeg
2328,49,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3259/,未指定,倉敷アイビースクエア,,岡山県倉敷市,34.5946767,133.7740623,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e93d061a98b8865a33d5a8c3ec6a67c9a6e80ff5.jpeg
2329,49,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3260/,国登録,倉敷紡績記念館,,岡山県倉敷市,34.5952865,133.7730218,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_15ed62aa472242f42ddeb1bb825fe981490a6a85.jpeg
2330,49,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3261/,未指定,倉敷屏風祭,,岡山県倉敷市,,,,
2331,49,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3262/,未指定,素隠居,,岡山県倉敷市,,,,
2332,49,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3263/,未指定,ばらずし,,岡山県倉敷市,,,,
2333,49,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3264/,未指定,倉敷民藝館,,岡山県倉敷市,34.59544590000001,133.7716437,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b6f7a1c90fc51b27679452af1e06ed6f28783386.jpeg
