pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
2050,41,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2981/,国特別史跡,埼玉古墳群,,埼玉県行田市,36.1278292,139.4799694,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_452e31a14860ce52ded2251bb6abaaeff89ed70c.jpeg
2051,41,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2982/,県旧跡,忍城跡,,埼玉県行田市,36.1377914,139.4539912,16,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_62c608aa5314fe7e029a6526755a3d066ccad758.jpeg
2052,41,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2983/,県史跡,石田堤,,埼玉県行田市,36.106868775441356,139.4735595140861,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_196333e809b71777620866f9e2632a3f8b979eee.jpeg
2053,41,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2984/,未指定,享保年間行田町絵図,,埼玉県行田市,36.13805560000001,139.4533333,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_046a4e1235ae7ca50b4f79fc2160a80256988284.jpeg
2054,41,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2985/,未指定,秋山家文書,,埼玉県行田市,36.13805560000001,139.4533333,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_309cf91bee4f60f33d5c19248bf626c4d496333f.jpeg
2055,41,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2986/,未指定,天保年間行田町絵図,,埼玉県行田市,36.13805560000001,139.4533333,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c610d9def7fbea4fed38b584cac2a558ac7d7822.jpeg
2056,41,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2987/,未指定,大澤久右衛門家住宅・土蔵,,埼玉県行田市,36.141448526205245,139.45994563378088,21,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0bdb24e856155a5accc68bed16d8a1ba81790031.jpeg
2057,41,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2988/,未指定,初午祭り,,埼玉県行田市,,,,
2058,41,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2989/,未指定,今津印刷所店蔵・主屋・土蔵,,埼玉県行田市,36.13989582573255,139.45986727202353,19,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b4c64358e6898fa664b7f0a06bba8ac4c0a2b36e.jpeg
2059,41,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2990/,未指定,森家土蔵・古蛙庵,,埼玉県行田市,36.1422544,139.4630361,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_1d82d366a94365af4c4c76c9fc4ef0545e3b7d39.jpeg
