pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
4463,103,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5424/,-,長崎街道,,福岡県北九州市福岡県飯塚市佐賀県佐賀市佐賀県小城市佐賀県嬉野市長崎県長崎市長崎県諫早市長崎県大村市,33.254738400000015,130.30293,17,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_7ea4bec431019865a944d1fde40625dfc399d0cb.jpeg
4464,103,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5425/,国指定史跡,出島和蘭商館跡,,長崎県長崎市,32.743371000000046,129.8740969,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bdd468cd31ca9d6c3911af9e35a8f996c3d328c5.jpeg
4465,103,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5426/,国指定重要無形民俗文化財,長崎くんちの奉納踊,,長崎県長崎市,,,,
4466,103,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5427/,国指定重要文化財、県指定有形文化財　他,興福寺,,長崎県長崎市,32.747875400000034,129.883901,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0973918512ea6f046245aa8d30ba15025469d40c.jpeg
4467,103,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5428/,国宝、国指定重要文化財他,崇福寺,,長崎県長崎市,32.74242700000003,129.88350120000004,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a2d8158d0db9e0b65249adba7ad824efa99798ac.jpeg
4468,103,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5429/,市指定史跡,旧唐人屋敷内土神堂・観音堂・天后堂,,長崎県長崎市,32.73924489999999,129.876556,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e2dfffa6ff59cbda68f7b13c2dea058ebde201b0.jpeg
4469,103,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5430/,国指定重要文化財、県指定有形文化財　他,聖福寺,,長崎県長崎市,32.7529991,129.876936,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_6978bdb559b158402998152583732640be0d6bca.jpeg
4470,103,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5431/,国認定旧重要美術品,紙本著色唐蘭館の図,,長崎県長崎市,32.75290730000003,129.87948780000002,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_8931f0372f82e9661d11b2bda6aca1362193c76e.jpeg
4471,103,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5432/,県指定有形文化財,職人尽(菓子製造の図),,長崎県長崎市,32.75497890000002,129.88424010000003,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_90957c625c2fd770914b4d6aa77af4a027e266d3.jpeg
4472,103,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5433/,未指定(民俗技術),カステラ,,長崎県長崎市,,,,
4473,103,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5434/,未指定(民俗技術),有平糖,,長崎県長崎市,,,,
4474,103,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5435/,未指定(民俗技術),ぬくめ細工,,長崎県長崎市,,,,
4475,103,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5436/,未指定(民俗技術),ザボン漬,,長崎県長崎市,,,,
4476,103,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5437/,未指定(民俗技術),一口香,,長崎県長崎市,,,,
4477,103,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5438/,未指定(民俗技術),寒菊,,長崎県長崎市,,,,
4478,103,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5439/,未指定(民俗技術),口砂香,,長崎県長崎市,,,,
4479,103,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5440/,未指定（器具）,引釜,,長崎県長崎市,,,,
4480,103,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5441/,市指定史跡,大村街道,,長崎県諫早市,,,,
4481,103,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5442/,未指定(民俗技術),諫早おこし,,長崎県諫早市,,,,
4482,103,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5443/,未指定（器具）,諫早おこし道具,,長崎県諫早市,,,,
4483,103,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5444/,未指定,松原宿,,長崎県大村市,32.97528859999999,129.944095,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_3310703463ec757b69ab25f04f0128fb5223fb50.jpeg
4484,103,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5445/,未指定(民俗技術),へこはずしおこし,,長崎県大村市,,,,
4485,103,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5446/,未指定（器具）,おこし製造道具,,長崎県大村市,32.97291600000001,129.943355,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_beab2b1f1b7dd804ecf5beb0e49057cbfa787f68.jpeg
4486,103,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5447/,未指定(民俗技術),大村寿司,,長崎県大村市,,,,
4487,103,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5448/,国指定重要伝統的建造物群保存地区,嬉野市塩田津,,佐賀県嬉野市,33.131098000000044,130.060831,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_2f88d2c4100077de5b68693b9c27c6009e7e08df.jpeg
4488,103,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5449/,未指定(民俗技術),逸口香,,佐賀県嬉野市,,,,
4489,103,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5450/,未指定(民俗技術),金華糖,,佐賀県嬉野市,,,,
4490,103,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5451/,未指定(民俗技術),ふなんこぐい,,佐賀県嬉野市,,,,
4491,103,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5452/,未指定(民俗技術),砂糖酒,,佐賀県嬉野市,,,,
4492,103,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5453/,未指定（伝統的建造物群）,牛津宿,,佐賀県小城市,33.24765719999999,130.2043353,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b8af4c9c8ed02e03aa36ee4c81aa7f3de0f8a2ea.jpeg
4493,103,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5454/,国登録有形文化財　22世紀に残す佐賀県遺産（建造物　他）,旧砂糖貯蔵庫及び製造道具等 （村岡総本舗羊羹資料館及び展示資料）,,佐賀県小城市,33.30128630000001,130.20425489999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_fb711ea20e40e78b25f94c641a4d87baa81fb655.jpeg
4494,103,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5455/,22世紀に残す佐賀県遺産（建造物）,村岡総本舗小城本店,,佐賀県小城市,33.30128630000001,130.20425489999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_137333af11603391c5722215e3de8db53fbb2f7b.jpeg
4495,103,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5456/,未指定(民俗技術),小城羊羹,,佐賀県小城市,,,,
