pidx,jhno,pno,url,status,name,yomi,spot,lat,lng,zoom,image
3487,78,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4468/,国天然記念物,鳥取砂丘,とっとりさきゅう,鳥取県鳥取市,35.54072310000001,134.2290706,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_006b4e268176c79a90ae00ca8acf5a365e8623f7.jpeg
3488,78,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4469/,県指定保護文化財（考古資料）,桂見遺跡出土縄文時代遺物一括,,鳥取県鳥取市,35.496424199999986,134.17439949999994,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_a39db0947602cd9aeddb066bc174fff07bafc7e6.jpeg
3489,78,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4470/,国天然記念物,白兎神社樹叢,はくとじんじゃじゅそう,鳥取県鳥取市,35.524701400000005,134.11461110000005,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c33a7ebc52389aa2a019d6dcbf3a0703014a02ba.jpeg
3490,78,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4471/,国史跡,青谷上寺地遺跡,あおやかみじちいせき,鳥取県鳥取市,35.51363580000004,133.9934558,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_3356f7c46da8d0f1a5b0225b03dcf67acebdabb3.jpeg
3491,78,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4472/,県重要文化財活用地区（伝統的建造物群）,新温泉町浜坂味原川地区,,兵庫県新温泉町,35.61931270000001,134.45779119999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_1d9dab602cd62fe1dabc8879958047c721f36ffc.jpeg
3492,78,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4473/,国名勝・天然記念物,浦富海岸,うらどめかいがん,鳥取県岩美町,35.59063,134.32505700000001,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_940f06ae1f17cf2e27072af284c8518b52a47c67.jpeg
3493,78,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4474/,国名勝・天然記念物,但馬御火浦,たじまみほのうら,兵庫県新温泉町,35.66108599999999,134.5062431,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_f3d23a14529c5d03cb51350c5d0ecc6769526ad4.jpeg
3494,78,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4475/,国名勝,香住海岸,かすみかいがん,兵庫県香美町,35.65756410000003,134.60169510000003,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_536589b24454fc12b6e9b0086f45c116ab518205.jpeg
3495,78,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4476/,未指定（文化的景観）,因幡・但馬沿岸の岩石海岸の漁村集落,,兵庫県香美町兵庫県新温泉町鳥取県鳥取市鳥取県岩美町,,,,
3496,78,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4477/,未指定（有形［建造物］）,余部鉄橋,,兵庫県香美町,35.649228200000046,134.559127,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_00d02547b6488d3083aa7ee900084a2f07694272.jpeg
3497,78,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4478/,未指定（民俗文化財［風俗習慣］）,百手の儀式,,兵庫県香美町,35.63197090000003,134.6293458,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b4927aa35e966a0bbba5b2bd83523d042b617e02.jpeg
3498,78,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4479/,未指定（名勝［山岳］）,氷ノ山後山那岐山国定公園,,兵庫県香美町兵庫県新温泉町鳥取県鳥取市鳥取県岩美町鳥取県若桜町鳥取県智頭町鳥取県八頭町,35.17161940000003,134.18027610000001,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_4d2860f3894acfe56f2ffc9dfaf053640998d03f.jpeg
3499,78,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4480/,国重要文化的景観,智頭の林業景観,ちづのりんぎょうけいかん,鳥取県智頭町,35.26506090000003,134.2265612,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b7ea4e283d70b4dee9ce83ca05f933f2c89b3fb7.jpeg
3500,78,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4481/,県選定伝統的建造物群保存地区,智頭町板井原伝統的建造物群保存地区,,鳥取県智頭町,35.30501520000002,134.22559639999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_0c52c54ce1d2b85c38dce0951406107051f721ee.jpeg
3501,78,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4482/,未指定（有形［建造物］）,杉神社,,鳥取県智頭町,35.26590349999999,134.24691140000004,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_425f02b22f83a6f18341b06b1085a472201bb76d.jpeg
3502,78,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4483/,国重要文化財（建造物）,石谷家住宅,いしたにけじゅうたく,鳥取県智頭町,35.270169,134.23026700000003,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c4e3dfe5240d25d1078ca7395357eac98846c95f.jpeg
3503,78,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4484/,国指定重要文化財（建造物）,矢部家住宅,やべけじゅうたく,鳥取県八頭町,35.37087129999999,134.37731340000005,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_42aeccf03437b76d14f4538a873522146563ef2c.jpeg
3504,78,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4485/,国登録有形文化財（建造物）,太田家住宅主屋、新建、門長屋,おおたけじゅうたくしゅおく、しんだて、もんながや,鳥取県八頭町,35.36319830000001,134.35916169999996,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_50349f91994ce331538b39a77732a420bea01ff3.jpeg
3505,78,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4486/,県指定保護文化財（建造物）,三百田氏住宅,,鳥取県若桜町,35.34591930000003,134.4034249,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_119e9662ba4dda687393286bdba7003c8e5901cf.jpeg
3506,78,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4487/,国登録有形文化財（建造物）,若桜鉄道若桜駅本屋及びプラットホーム、転車台ほか計23件,わかさてつどうわかさえきほんやおよびぷらっとふぉーむ、てんしゃだいほかけい23けん,鳥取県若桜町鳥取県八頭町,35.34522760000001,134.39832920000003,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_2123a3202b1ffb4b3a7d9bf9e04c4a607c8a186c.jpeg
3507,78,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4488/,未指定（伝統的建造物群）,カリヤ通り,,鳥取県若桜町,35.34315209999998,134.39863100000002,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_1bedb39e896b2876ec78b34e178365441e19033c.jpeg
3508,78,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4489/,国登録有形文化財（建造物）,木島家住宅主屋,きしまけじゅうたくしゅおく,鳥取県若桜町,35.343500100000014,134.39797479999993,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_2d42ffc69b552c3aec3927a9f6b148ea46556fb6.jpeg
3509,78,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4490/,未指定（伝統的建造物群）,蔵通り,,鳥取県若桜町,35.34315209999998,134.39863100000002,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_c606f80a36d969d58fbb05c2a9b63586c24b9ae8.jpeg
3510,78,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4491/,国指定重要文化財（建造物）,不動院岩屋堂,ふどういんいわやどう,鳥取県若桜町,35.30035280000002,134.43035829999997,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_5b1e3dc5b242b7722e85f9b88109f7110711d2e3.jpeg
3511,78,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4492/,国史跡,鳥取城跡附太閤ヶ平,とっとりじょうあとつけたりたいこうがなる,鳥取県鳥取市,35.51049950000004,134.24116479999998,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_b0fbedc216ddfd2995e3b59f3ec3ca0167c561e8.jpeg
3512,78,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4493/,国指定重要文化財（建造物）,仁風閣,じんぷうかく,鳥取県鳥取市,35.507140200000016,134.2374688,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_bcf286733b41f0d6fbf27d3985099cbd0e651961.jpeg
3513,78,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4494/,国重要文化財（建造物）,樗谿神社、本殿、唐門、拝殿及び幣殿,おうちだにじんじゃほんでん、からもん、はいでんおよびへいでん,鳥取県鳥取市,35.50114610000001,134.24609239999995,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_e713624c4ce316bd3eeeb6cca1041bef0839f470.jpeg
3514,78,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4495/,未指定（有形［建造物］）,宇倍神社,,鳥取県鳥取市,35.48091010000001,134.26879499999995,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_dd1b467bbafc8026232aeb222305768af74a5ba0.jpeg
3515,78,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4496/,県指定保護文化財（建造物）,聖神社本殿、拝殿及び幣殿,,鳥取県鳥取市,35.49999400000001,134.22011499999996,15,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/15/500x343_2ae395417f98b42be3d881be00011165_71b53a0c0f35e1b1cbf7c834a2521295d00b3944.jpeg
3516,78,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4497/,国指定重要無形民俗文化財　鳥取県指定無形民俗文化財7件 を合わせ173件,因幡の麒麟獅子舞［県指定］・大和佐美命神社獅子舞・宇倍神社獅子舞・下味野神社の麒麟獅子舞・倉田八幡宮の麒麟獅子舞・賀露神社の麒麟獅子舞・䖝井神社の麒麟獅子舞・澤神社の麒麟獅子舞,いなばのきりんししまい［けんしてい］・おおわさみのみことじんじゃししまい・うべじんじゃししまい・しもあじのじんじゃきりんししまい・くらたはちまんぐうきりんししまい・かろじんじゃきりんししまい・むしいじんじゃきりんししまい・さわじんじゃきりんししまい,鳥取県鳥取市鳥取県岩美町鳥取県若桜町鳥取県智頭町鳥取県八頭町,,,,
3517,78,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4498/,国指定重要無形民俗文化財10件,但馬の麒麟獅子舞〔県指定〕・宇都野神社麒麟獅子舞・三尾の麒麟獅子舞・居組麒麟獅子舞〔香美町指定〕・鎧麒麟獅子舞〔新温泉町指定〕・福富麒麟獅子舞・諸寄麒麟獅子舞・和田麒麟獅子舞・栃谷田君麒麟獅子舞・七釜麒麟獅子舞・千谷麒麟獅子舞,たじまのきりんししまい［けんしてい］・うつのじんじゃきりんししまい・みおのきりんししまい・いぐみきりんししまい[かみちょうしてい]・よろいきりんししまい[しんおんせんちょうしてい]・ふくどめきりんししまい・もろよせきりんししまい・わだきりんししまい・とちだにたぎみきりんししまい・しちかまきりんししまい・ちだにきりんししまい,兵庫県香美町兵庫県新温泉町,,,,
